ID,SCORE,RANK
572893504,0.072286308,7492
572941901,0.180776954,2479
572976418,0.047266185,9744
573035323,0.131828904,4111
573196357,0.288381338,885
573260101,0.221671879,1692
573269228,0.108929694,5190
573271605,0.047597408,9712
573273944,0.153188646,3314
573314909,0.177567363,2573
573580991,0.02605474,11854
573591026,0.056900144,8813
573716384,0.044656575,10035
573731192,0.204483688,1984
573877227,0.085456014,6540
573930669,0.147467673,3539
573935149,0.145667255,3618
574147977,0.051347017,9327
574161039,0.06775409,7858
574220974,0.031420529,11447
574234786,0.037084043,10885
574289489,0.242911279,1384
574304350,0.082138062,6787
574354283,0.127609909,4338
574398253,0.101204097,5620
574406941,0.117994606,4758
574435759,0.145362914,3625
574494127,0.148545504,3486
574576396,0.122696102,4544
574608847,0.168630481,2824
574626648,0.060502708,8491
574811827,0.112363756,5023
574958529,0.09751761,5823
574988456,0.15196687,3356
575075501,0.140355587,3822
575237476,0.201810777,2034
575256032,0.043654978,10127
575281072,0.133323908,4064
575301544,0.468922734,146
575518416,0.025891542,11865
575519472,0.093040287,6073
575570357,0.355144382,477
575616291,0.121873856,4571
575620016,0.05664438,8837
575626040,0.042799234,10226
575632023,0.071713746,7536
575674562,0.029504061,11599
575784219,0.166793823,2887
575796623,0.030953646,11491
575901933,0.283176482,935
576042787,0.306433737,744
576064970,0.096430898,5890
576122418,0.094003618,6012
576188597,0.140478253,3817
576227475,0.049044907,9581
576288111,0.049977362,9461
576415485,0.120479047,4630
576506357,0.10020411,5676
576680843,0.104958236,5420
576737327,0.161608934,3063
576790572,0.072155774,7503
576854913,0.060406625,8500
576859253,0.086497247,6470
576863774,0.047008216,9766
577068112,0.171483338,2740
577097363,0.152489007,3340
577148114,0.076388597,7196
577401850,0.038158655,10766
577455051,0.144311845,3667
577496738,0.225991249,1634
577556076,0.044888139,10012
577615934,0.031989694,11391
577616487,0.15176791,3361
577660539,0.108459711,5206
577741172,0.277809978,985
577981303,0.105607033,5383
578048700,0.078903139,7007
578107460,0.229178905,1575
578144870,0.093869448,6024
578163322,0.181273162,2469
578234584,0.039219856,10639
578529372,0.187275231,2350
578843285,0.198640406,2097
578936380,0.059946358,8550
578952859,0.159062922,3128
579019771,0.1672647,2872
579095903,0.159858584,3105
579247707,0.041292548,10405
579285850,0.060577273,8484
579336825,0.230437517,1555
579527385,0.144196749,3674
579549260,0.320706904,662
579721578,0.032791972,11307
579833819,0.686168492,6
579957221,0.061790526,8371
580027440,0.175397336,2626
580082739,0.388247073,338
580131852,0.054566026,9031
580147499,0.2082479,1912
580197302,0.123405576,4505
580405739,0.035739779,11015
580434660,0.231603444,1532
580572291,0.11872828,4719
580703983,0.329094827,610
580762563,0.071042001,7596
580820451,0.447450638,189
580901768,0.14768827,3529
580975747,0.07479471,7307
581006796,0.041854262,10330
581012281,0.035980999,10992
581066165,0.052219927,9254
581067755,0.215180397,1798
581215240,0.032732368,11311
581380076,0.188394308,2321
581414578,0.103517413,5487
581479541,0.1181615,4749
581596961,0.04378593,10112
581597308,0.05082351,9379
581706653,0.0259431,11861
581803588,0.078158557,7062
582085693,0.08122921,6839
582231927,0.086695969,6458
582246023,0.104122877,5456
582264098,0.083301902,6680
582277461,0.167777121,2856
582305927,0.148183167,3506
582394322,0.116416454,4828
582427362,0.034147918,11167
582453772,0.066590905,7967
582517905,0.104128838,5455
582679597,0.045166135,9979
582934840,0.015627801,12191
583240753,0.175815284,2615
583302369,0.250934064,1272
583305889,0.268406153,1079
583425526,0.131804883,4113
583466739,0.208014071,1917
583561792,0.054659784,9019
583674827,0.077729344,7094
583816526,0.106805861,5308
583869666,0.110781252,5085
583876585,0.371765614,395
583890245,0.107279003,5267
584049194,0.138889313,3879
584109900,0.023866534,11978
584125415,0.272753239,1041
584126384,0.189646602,2293
584257294,0.057592988,8750
584312340,0.072132587,7505
584557778,0.06266135,8299
584611238,0.060510695,8490
584668783,0.188322306,2325
584689784,0.192307234,2224
584737308,0.080649197,6883
584764841,0.049657702,9503
584811021,0.387778401,341
584834352,0.05110997,9362
584869028,0.058816552,8651
584896895,0.081942916,6799
584913155,0.082475185,6752
585029681,0.035341263,11052
585098611,0.169969797,2788
585296504,0.190972328,2253
585306738,0.329780936,605
585328404,0.246265531,1336
585336433,0.079981506,6931
585381797,0.036966622,10896
585390640,0.169244647,2812
585456497,0.127647936,4336
585509303,0.044022501,10080
585673657,0.183204949,2434
585721574,0.167547345,2863
585804632,0.087268472,6432
585859817,0.086376667,6478
585924465,0.140268207,3825
586027017,0.059618235,8575
586118400,0.263333559,1128
586159751,0.172475636,2706
586174927,0.190606177,2268
586396792,0.098285437,5777
586421870,0.029635847,11590
586512296,0.019896805,12131
586526010,0.105457604,5398
586623247,0.211266279,1858
586654121,0.109083593,5177
586657487,0.107185364,5275
586718752,0.046992302,9770
586904708,0.063614666,8211
586907798,0.113901079,4941
586908007,0.143040061,3718
586989231,0.043931484,10089
587031082,0.08547008,6536
587074782,0.040719926,10466
587174791,0.056300402,8864
587239664,0.054057121,9069
587281226,0.350239098,495
587321680,0.076961815,7154
587436518,0.204062462,1994
587501305,0.117558241,4784
587513116,0.05763948,8744
587573063,0.036735713,10927
587644119,0.048462391,9632
587740337,0.058625698,8668
587804163,0.246969223,1325
587869654,0.052576363,9218
587960128,0.106977105,5296
588045067,0.174143791,2661
588143441,0.127381086,4347
588385163,0.063557148,8213
588546267,0.060405254,8501
588598582,0.182029366,2453
588606113,0.181859195,2457
588813119,0.215604067,1787
588825715,0.098508656,5766
588836963,0.030347109,11543
588881744,0.040958762,10443
588987879,0.060464799,8496
589043947,0.111888647,5039
589217691,0.130137682,4209
589236087,0.197732627,2110
589258898,0.094731808,5980
589294165,0.075963259,7235
589375532,0.345253646,524
589435028,0.209881365,1882
589506246,0.091806054,6151
589527884,0.133819103,4047
589589509,0.070112646,7654
589648807,0.267626703,1091
589932463,0.148089349,3510
590015397,0.121649265,4581
590026585,0.034272969,11156
590058475,0.079123437,6994
590262667,0.133059144,4072
590431603,0.044560373,10040
590587888,0.258954585,1173
590617765,0.292520344,849
590659310,0.071184218,7575
590716499,0.35294044,484
590863631,0.077084363,7144
590875163,0.043770969,10115
590917350,0.238471508,1431
591054945,0.288550794,882
591080559,0.040123105,10519
591209946,0.168706894,2823
591223496,0.166451752,2891
591288353,0.057823598,8726
591324270,0.080799401,6871
591441690,0.042610347,10244
591568230,0.502797484,99
591578282,0.081651568,6818
591595864,0.031576872,11429
591646109,0.122984111,4530
591849613,0.069373965,7718
591896923,0.036645353,10934
591956875,0.09758997,5816
591965997,0.09081918,6229
592094975,0.015388787,12195
592176060,0.162133217,3041
592301467,0.049179971,9559
592741995,0.027447104,11756
592844556,0.07011646,7653
592905823,0.120098412,4652
592982643,0.071656883,7540
593082668,0.073070407,7424
593114976,0.059973896,8545
593134114,0.196154594,2138
593174088,0.04984796,9474
593283965,0.082484245,6748
593316857,0.060318649,8515
593352221,0.156896889,3206
593353835,0.039903045,10551
593372217,0.473157227,141
593398151,0.049503922,9525
593419959,0.124374926,4463
593423008,0.026963472,11793
593596081,0.087704241,6411
593756778,0.031294823,11457
593792448,0.042914093,10206
593823883,0.099478781,5711
593853979,0.185578763,2385
593908651,0.08094281,6867
593929004,0.096484721,5885
594025727,0.052372694,9238
594066098,0.03218323,11365
594178662,0.06690675,7931
594199204,0.024015188,11965
594241217,0.061078608,8445
594249859,0.303356349,761
594288066,0.228262007,1592
594377974,0.057678103,8739
594588333,0.116666079,4814
594619851,0.231315851,1535
594798661,0.091998935,6136
594993204,0.021578074,12075
595032680,0.067122936,7911
595053145,0.039545774,10599
595081669,0.279950976,967
595092223,0.026824415,11799
595141630,0.137340486,3928
595214272,0.077966809,7075
595275840,0.162338316,3029
595324605,0.055977583,8884
595497498,0.270150542,1061
595553427,0.126055598,4400
595558834,0.111190438,5071
595584065,0.084033191,6637
595628199,0.140624642,3811
595657894,0.03645879,10950
595684405,0.038590312,10715
595843862,0.081624627,6820
595925318,0.043857217,10102
595949262,0.055475295,8931
595970177,0.014934361,12199
595980857,0.107135832,5281
596012382,0.045749068,9909
596147865,0.060080647,8534
596150237,0.401726961,307
596269625,0.045785964,9904
596292687,0.113339782,4967
596326246,0.202597141,2022
596370433,0.171793759,2733
596551459,0.204575419,1980
596580788,0.049730241,9494
596618559,0.112475991,5016
596639118,0.04938513,9540
596716439,0.130955756,4174
596767096,0.093156815,6068
597032507,0.026693642,11814
597088475,0.037307143,10873
597112998,0.141433179,3782
597240589,0.049784899,9489
597304222,0.494139075,111
597716030,0.130788803,4183
597804917,0.15640378,3216
597948970,0.028873324,11644
598014701,0.121042669,4610
598088840,0.101596713,5597
598240956,0.265460789,1109
598535069,0.04603219,9871
598539674,0.052467763,9228
598572481,0.053483367,9123
598736982,0.061530113,8400
598751358,0.052357316,9240
598751389,0.025132179,11909
598755149,0.033348322,11250
598804297,0.128940463,4272
598977583,0.039209187,10640
599028970,0.113021493,4986
599192970,0.067440271,7890
599327030,0.094431281,5993
599338691,0.212775707,1842
599577762,0.055709004,8910
599697298,0.141580999,3778
599705478,0.046742797,9796
599757113,0.097236812,5840
599777280,0.084672868,6597
599808639,0.146094084,3599
599850455,0.046593845,9814
599870236,0.072754741,7449
599891581,0.013223231,12212
599935766,0.2609635,1155
600012149,0.495850205,110
600072497,0.232354105,1527
600076115,0.069768012,7685
600078694,0.052198172,9258
600166610,0.218623221,1733
600175753,0.099471152,5712
600291972,0.15954411,3113
600327206,0.018120408,12161
600394635,0.185944855,2378
600395526,0.084537983,6606
600426728,0.030899346,11495
600431871,0.503321141,97
600602053,0.6664702,8
600658515,0.158932567,3133
600726503,0.051593959,9300
600749595,0.048429132,9636
600758723,0.462392151,158
600972416,0.072345793,7487
601112899,0.078979492,7004
601115837,0.227374673,1606
601136709,0.149027467,3465
601163381,0.055179596,8961
601170158,0.058018267,8712
601323275,0.051207423,9352
601337672,0.076620817,7173
601415126,0.2881428,889
601420622,0.126572967,4375
601454161,0.151418805,3372
601479753,0.068802595,7763
601488938,0.339886129,547
601606579,0.062584817,8304
601624157,0.21830225,1738
601776320,0.063191772,8246
601800315,0.097137034,5842
601962040,0.426448822,229
601963462,0.05396378,9079
602002308,0.092234731,6122
602006572,0.04208535,10302
602077292,0.019277811,12144
602078989,0.041304052,10404
602173056,0.07196486,7522
602177150,0.031143248,11475
602259087,0.072023273,7514
602360095,0.042204142,10289
602452393,0.014537215,12205
602485602,0.245441616,1350
602576928,0.045004725,9998
602808578,0.066121995,8019
602845737,0.043811977,10110
602875642,0.042852402,10213
602905860,0.088167012,6379
602906802,0.042417645,10264
603018316,0.042342365,10273
603069274,0.247261703,1323
603107925,0.265754938,1106
603120725,0.147970736,3514
603131944,0.041783452,10344
603417019,0.054545462,9032
603463911,0.034959793,11088
603524077,0.218275547,1740
603588600,0.091404796,6181
603620074,0.111491084,5053
603703913,0.211159945,1859
603744140,0.026696622,11813
603790505,0.075448215,7263
603902069,0.034157693,11166
603931306,0.083876252,6653
604006617,0.024471581,11942
604098125,0.11260426,5008
604296318,0.111541331,5050
604348202,0.059237421,8608
604360812,0.040655375,10470
604393814,0.022196531,12052
604408151,0.071055651,7593
604487289,0.206866086,1936
604562445,0.049931586,9467
604621922,0.047404349,9728
604692400,0.042777359,10228
605050986,0.111380696,5061
605084154,0.134851038,4018
605090453,0.15310359,3317
605106861,0.112754881,5001
605219025,0.131255329,4154
605236382,0.039697766,10581
605278477,0.084507525,6608
605540855,0.101939142,5582
605542280,0.067452788,7888
605595575,0.025755763,11877
605597772,0.076860845,7161
605670271,0.171359956,2748
605711876,0.051317334,9333
605744432,0.100380242,5670
605771162,0.151715517,3363
605834959,0.039703548,10578
605836818,0.035032988,11080
605854674,0.171228409,2751
605899599,0.150579631,3401
606072982,0.207849741,1921
606324047,0.041856349,10329
606517186,0.027969122,11715
606762308,0.106658518,5314
606780195,0.040723205,10465
606820846,0.043876708,10100
606921220,0.167352319,2869
606922188,0.129319191,4251
607103556,0.045511842,9935
607151447,0.230749607,1545
607162985,0.03615886,10973
607488674,0.045960248,9881
607552932,0.164723098,2955
607645669,0.20989126,1881
607878046,0.052778363,9191
607962557,0.038544834,10722
607965783,0.057050288,8795
608141345,0.059023142,8631
608327253,0.188510656,2319
608360231,0.099157333,5728
608473587,0.135695517,3986
608480344,0.171508849,2739
608494414,0.045161009,9981
608524188,0.023665786,11987
608584445,0.049240053,9554
608598589,0.039284647,10631
608705773,0.049016237,9583
608865307,0.049791813,9486
608986521,0.137940645,3908
609006895,0.101294577,5614
609021262,0.126282215,4389
609176286,0.192574441,2221
609178523,0.080256879,6916
609183867,0.123364747,4510
609194342,0.07924068,6982
609247474,0.034951925,11090
609365743,0.039833367,10563
609482665,0.406040072,294
609565427,0.027205765,11769
609634657,0.045129836,9984
609654014,0.415209651,255
609704360,0.144094706,3678
609747836,0.238795459,1427
609864679,0.072644651,7454
609871769,0.082192123,6782
609919412,0.206980944,1935
610131949,0.046833873,9782
610139831,0.052781463,9190
610156471,0.181012332,2474
610244989,0.064809859,8104
610355170,0.190465093,2273
610388457,0.307422698,737
610531310,0.386748374,343
610537311,0.082136691,6789
610552617,0.455819905,172
610554476,0.175608397,2619
610557877,0.179642439,2515
610567406,0.164943576,2948
610576826,0.13297236,4078
610626493,0.077780008,7087
610703836,0.047823429,9684
610972232,0.043846607,10104
611035642,0.049787939,9488
611121294,0.27493608,1015
611179794,0.030167699,11561
611242496,0.033176005,11270
611268121,0.0935601,6043
611305323,0.129203796,4255
611358362,0.048855662,9593
611360396,0.230918586,1543
611386336,0.274272144,1021
611480207,0.31144619,717
611731989,0.443775415,202
611795320,0.029455423,11603
611800749,0.080989718,6861
611991587,0.245767295,1343
612064419,0.033789694,11210
612086511,0.092646241,6096
612110110,0.047598243,9711
612297652,0.075704932,7254
612547107,0.159208179,3122
612616646,0.046328187,9839
612627329,0.082899511,6721
612724205,0.062789857,8291
612806741,0.247344315,1322
612936390,0.073383331,7406
613316086,0.288033903,892
613336347,0.074138403,7351
613348836,0.148377955,3495
613392542,0.135003567,4013
613407199,0.175064921,2638
613436236,0.104774773,5430
613517270,0.134329319,4032
613557910,0.064447641,8127
613596431,0.111976266,5034
613600941,0.146897852,3565
613662063,0.0212937,12086
613686105,0.06571281,8044
613693505,0.100951612,5632
613732134,0.199086189,2089
613871416,0.043683469,10122
613940219,0.024012804,11967
614073948,0.2319628,1530
614187349,0.155436099,3243
614200230,0.052962542,9173
614267167,0.072126031,7507
614451250,0.175237954,2634
614494868,0.084042788,6636
614743173,0.045199394,9973
614765973,0.602597982,30
614780709,0.251153231,1271
614893523,0.538960308,59
614894239,0.292637825,848
614903149,0.068218589,7824
614905551,0.131376147,4150
614905943,0.355002463,478
615047508,0.104224801,5450
615063223,0.068789363,7765
615067785,0.136031926,3970
615069793,0.120046914,4658
615104014,0.323574722,651
615145685,0.144740462,3655
615209573,0.20880723,1900
615254793,0.066940606,7926
615388090,0.041575551,10368
615446568,0.134894133,4017
615551569,0.396094024,317
615607123,0.076489687,7187
615634806,0.050515294,9409
615665551,0.157750666,3171
615698125,0.174924374,2644
615755364,0.273223102,1034
615805591,0.136009336,3972
615870584,0.062592745,8301
615909222,0.088834405,6339
615970700,0.063023627,8264
616055489,0.078619957,7026
616089975,0.052348435,9241
616111319,0.177972972,2564
616121606,0.041286945,10406
616320055,0.050539196,9406
616326775,0.038172424,10764
616417044,0.031841516,11409
616427271,0.109126806,5172
616494270,0.115275502,4876
616874852,0.299639881,787
616889086,0.170500338,2774
616990320,0.073968649,7360
617038270,0.461464942,160
617064252,0.449340641,184
617410715,0.106032848,5354
617502547,0.257622242,1197
617538444,0.224838257,1643
617553063,0.04321444,10176
617781779,0.060902476,8462
617800722,0.082138002,6788
618173617,0.077344537,7127
618228024,0.22629571,1628
618231597,0.036341488,10957
618276380,0.172080219,2722
618423539,0.193271995,2209
618424520,0.417839766,247
618571581,0.128124595,4312
618616225,0.097817719,5799
618760114,0.030536711,11533
618778558,0.037714958,10820
618840326,0.09615314,5903
618926078,0.085482836,6533
618964223,0.026571155,11827
618978567,0.041790903,10342
619063163,0.026676536,11815
619109374,0.129383087,4245
619115307,0.426975429,228
619119461,0.023081243,12014
619191100,0.145535111,3621
619218437,0.278839767,975
619299798,0.160756648,3085
619484740,0.091587901,6170
619552452,0.120297253,4641
619557600,0.386228323,344
619653341,0.04806149,9665
619802277,0.093259931,6059
619803590,0.046454906,9823
619849820,0.165337205,2927
619988714,0.235898852,1480
620200693,0.056702793,8830
620263548,0.169589281,2796
620393343,0.13075453,4185
620457277,0.116244793,4838
620559085,0.130649328,4191
620571028,0.032672822,11321
620589539,0.07152319,7544
620618762,0.103314817,5505
620825359,0.132182539,4098
620830516,0.038888812,10683
620831744,0.100018561,5689
620868431,0.045332909,9957
620905113,0.242815018,1386
620983833,0.097435355,5828
621000564,0.075132251,7284
621015906,0.049505949,9524
621065120,0.043907523,10093
621072449,0.05242902,9231
621123779,0.201575935,2042
621187926,0.090652585,6239
621216025,0.05471313,9013
621309371,0.03148216,11439
621331410,0.097048104,5847
621369849,0.448738039,185
621389781,0.077170253,7138
621459730,0.094017684,6010
621473951,0.111213207,5069
621496271,0.284571111,922
621558863,0.039597154,10596
621560791,0.204140842,1990
621572589,0.032260358,11357
621620909,0.056113958,8877
621646990,0.187677443,2338
621716468,0.052776337,9192
621765270,0.133882403,4043
621876638,0.01942414,12142
621899807,0.047593713,9714
622007334,0.060825586,8470
622167797,0.232483327,1524
622207722,0.166304588,2899
622279849,0.30176425,774
622293015,0.039432943,10614
622338988,0.143559575,3699
622535185,0.053492308,9122
622742335,0.074819982,7305
622746670,0.100135028,5682
622763801,0.063251913,8241
622961139,0.240973473,1404
622965648,0.032217085,11363
623171242,0.120346665,4634
623225152,0.058095276,8706
623440449,0.059448361,8588
623613934,0.079295278,6976
623785815,0.107874572,5234
623839974,0.079245448,6981
623844033,0.081328332,6834
623876162,0.054918349,8992
624002780,0.070872903,7601
624068562,0.052785635,9189
624160839,0.527497768,72
624490349,0.075282812,7276
624501234,0.149377704,3447
624514151,0.22712636,1609
624525681,0.235521138,1484
624538864,0.213715434,1823
624583689,0.086089909,6497
624630779,0.137119353,3935
624646949,0.324311733,646
624691829,0.082237422,6778
624740532,0.047447026,9724
624815790,0.047207057,9749
624931441,0.3568964,464
624937152,0.084061801,6635
625028274,0.069608808,7697
625028626,0.045983493,9876
625185749,0.084320188,6618
625253442,0.047678351,9701
625280204,0.502962559,98
625322786,0.041689456,10356
625327413,0.197491169,2111
625399697,0.030689836,11513
625411898,0.240908504,1405
625752928,0.12474978,4452
625945632,0.037445664,10854
626096027,0.099633574,5705
626187949,0.257909536,1191
626295391,0.104073882,5459
626341308,0.107460082,5261
626477354,0.064209342,8154
626626957,0.124253392,4469
626634668,0.039999425,10535
626848911,0.237270176,1452
627023376,0.139489472,3856
627043067,0.129075408,4263
627057215,0.31306988,709
627138080,0.083290398,6682
627172067,0.035444736,11043
627208750,0.083176672,6693
627227728,0.09152019,6172
627298528,0.023904145,11975
627453929,0.157407045,3185
627478420,0.389722109,334
627600897,0.109829962,5125
627760956,0.098764539,5749
627773341,0.157332361,3192
627831085,0.072600663,7461
627865683,0.154622257,3265
627931458,0.04475385,10025
627972709,0.13768208,3919
628066927,0.229066908,1578
628106496,0.052881241,9181
628161920,0.064825356,8102
628207793,0.058305085,8692
628226175,0.075553477,7260
628230633,0.091777503,6153
628882080,0.294466138,831
628884995,0.40123421,308
628926280,0.105930388,5358
628935482,0.115107358,4885
628959670,0.124390662,4462
629012468,0.114439249,4909
629022787,0.187313795,2347
629074595,0.031079769,11483
629230087,0.111456156,5057
629254763,0.095187902,5959
629309082,0.083976507,6641
629543282,0.028234959,11692
629644247,0.090950489,6219
629651151,0.04713887,9755
629799775,0.103250921,5509
629849774,0.08419168,6626
629859617,0.090059102,6271
630000663,0.262170613,1140
630018757,0.105019748,5416
630201907,0.030064642,11569
630321979,0.051549017,9305
630352811,0.109826386,5126
630515163,0.422218561,238
630571732,0.088669658,6353
630625365,0.052396894,9235
630642990,0.152710557,3326
630664625,0.116423309,4826
630716611,0.01863569,12156
630767519,0.140815198,3801
631083500,0.04515177,9983
631127935,0.232504547,1523
631258995,0.146196425,3595
631437986,0.209348559,1890
631463894,0.073462665,7400
631549314,0.052575886,9219
631569760,0.049840868,9476
631633753,0.105338991,5406
631672361,0.033566058,11236
631723463,0.039401829,10616
631915998,0.233802438,1502
631982705,0.02887249,11645
632018998,0.153527796,3303
632026309,0.093177497,6066
632071685,0.298084497,803
632136995,0.157576859,3176
632155082,0.074454844,7330
632279882,0.025492668,11886
632370999,0.307178378,741
632389359,0.049791932,9485
632567825,0.154717088,3260
632703747,0.122326612,4556
632703990,0.190439701,2274
632717193,0.12436837,4464
632720391,0.17019397,2783
632892853,0.058467031,8679
633215820,0.084902346,6584
633247290,0.07248193,7473
633335580,0.027091384,11781
633350601,0.119666398,4676
633382404,0.090702057,6236
633425009,0.179138958,2523
633515738,0.145642519,3620
633537049,0.087410331,6423
633565088,0.16113466,3075
633579482,0.117657661,4780
633579519,0.321121097,659
633622187,0.050636113,9396
633704215,0.077397645,7123
633730519,0.259404659,1172
633779904,0.024057984,11962
633851086,0.076619208,7174
633886318,0.338227928,559
633904071,0.052856684,9185
633953565,0.115283728,4875
634066298,0.082465589,6754
634109577,0.162039578,3045
634111887,0.135845065,3979
634218602,0.065895259,8033
634282007,0.077735901,7093
634302802,0.062536716,8310
634447033,0.060057938,8536
634538479,0.146876097,3567
634582963,0.061680615,8382
634664985,0.120873094,4619
634684719,0.183944941,2411
634696474,0.095680952,5928
634701792,0.145158648,3637
634983303,0.482776642,123
634991076,0.229260206,1574
635008141,0.048070192,9664
635168623,0.047786057,9687
635185465,0.037345469,10865
635311607,0.118360579,4737
635321760,0.297937393,807
635462744,0.045968115,9878
635555146,0.065399468,8058
635582056,0.175412655,2625
635668440,0.048298538,9649
635789698,0.11873889,4718
635795474,0.113666356,4955
635806161,0.090126216,6266
635883911,0.066713452,7957
635913361,0.172003984,2727
635954841,0.086166441,6489
635991927,0.015887916,12186
636042923,0.086155832,6492
636045892,0.061874151,8364
636085728,0.035500407,11040
636101661,0.109601915,5142
636144240,0.11875242,4716
636211183,0.113063514,4982
636302072,0.068696201,7775
636466067,0.048480988,9630
636486851,0.05344671,9128
636548091,0.093644321,6034
636555031,0.100681901,5652
636746855,0.032808483,11304
636847931,0.073408782,7404
636889318,0.084365666,6615
636910561,0.030415237,11540
636930210,0.148429751,3490
636964106,0.04767859,9700
637033688,0.102679372,5537
637120104,0.052346945,9242
637180488,0.047304273,9740
637181336,0.059011638,8632
637187355,0.022189736,12053
637286858,0.199076533,2090
637294745,0.102722704,5533
637466123,0.030986547,11488
637475111,0.236844778,1462
637571211,0.072609067,7459
637626077,0.089541972,6307
637638427,0.050385118,9414
637678259,0.061043024,8450
637761410,0.113184631,4972
637773228,0.054159105,9060
637839604,0.355213463,475
638027217,0.072360456,7485
638108887,0.057574332,8755
638283603,0.029135823,11623
638300254,0.072011769,7517
638430099,0.055030465,8976
638451251,0.07638365,7198
638452450,0.087112308,6437
638513551,0.040329576,10498
638530181,0.122760117,4539
638596509,0.128369272,4299
638704128,0.041895092,10326
638902226,0.184577167,2403
638991333,0.252681315,1254
639003983,0.215379953,1793
639010803,0.079692066,6946
639136739,0.04788363,9681
639154927,0.258831918,1177
639174777,0.083010375,6712
639189802,0.117438734,4788
639232895,0.085465491,6537
639256729,0.163364172,2995
639431988,0.334010899,586
639482108,0.125655532,4415
639686727,0.216295362,1775
639796382,0.110549927,5090
639988791,0.153577328,3299
640014517,0.147328019,3544
640035816,0.32376188,649
640049157,0.505806178,94
640063515,0.038215458,10762
640161687,0.223129451,1673
640255237,0.151337802,3377
640481427,0.040655196,10471
640529324,0.048981905,9585
640548368,0.399549544,311
640562205,0.085386992,6546
640586671,0.047347069,9734
640591233,0.023946047,11972
640619446,0.029677272,11588
640662662,0.058318734,8691
640667648,0.087905109,6397
640681968,0.182911813,2439
640727045,0.169497132,2800
640816726,0.10203594,5576
640824147,0.217017949,1763
640887207,0.072833121,7439
640965910,0.035181463,11069
641067770,0.091317892,6186
641190866,0.108997464,5186
641261047,0.029957116,11574
641267816,0.153110802,3316
641369389,0.231222153,1536
641385165,0.094209254,6005
641604659,0.086316586,6482
641811712,0.280965745,954
641936762,0.109184027,5169
641994907,0.130429983,4198
642086223,0.097126365,5845
642194710,0.131546915,4135
642297614,0.3132056,708
642480593,0.158586264,3146
642609041,0.210347414,1872
642639001,0.064249933,8147
642656535,0.188338101,2324
642708289,0.107663453,5248
642838215,0.044438481,10049
642846741,0.02399677,11968
642857237,0.116708875,4811
642883623,0.055166364,8962
642898894,0.32521975,636
643072514,0.071371138,7558
643082279,0.128427148,4295
643203841,0.070674479,7616
643207262,0.051355422,9326
643216197,0.105497837,5394
643379452,0.08315593,6696
643400882,0.042297542,10278
643442655,0.108287752,5215
643473641,0.085208774,6559
643504749,0.233904898,1501
643527135,0.081181586,6844
643533550,0.069936395,7672
643573020,0.049729824,9495
643582456,0.126035988,4403
643671325,0.135219395,4002
644029452,0.04311049,10190
644206745,0.409281671,282
644249397,0.043005049,10199
644340284,0.123636067,4496
644459027,0.091157317,6199
644580248,0.097570717,5817
644592864,0.047886431,9679
644665385,0.201458871,2045
644669965,0.192649364,2219
644846973,0.028578401,11666
645030792,0.071242332,7569
645087899,0.078220308,7056
645109427,0.186369956,2368
645306892,0.03829515,10755
645384940,0.049746275,9492
645433525,0.233539283,1506
645488068,0.082154572,6785
645543988,0.138409674,3895
645640162,0.114097595,4929
645951305,0.134214759,4037
646171327,0.147009432,3559
646294989,0.114279926,4920
646318215,0.12709868,4359
646347305,0.08387655,6652
646393691,0.394288003,322
646436304,0.142998993,3722
646471767,0.019831657,12134
646545029,0.164658487,2959
646622695,0.128516436,4292
646833596,0.037689388,10826
646982979,0.148563325,3484
647084399,0.46213305,159
647285749,0.122550666,4550
647348083,0.058133185,8704
647373297,0.045179486,9976
647377432,0.16190809,3055
647379742,0.057013154,8798
647409179,0.039660454,10585
647445105,0.039192438,10641
647446183,0.063875675,8184
647467207,0.022122025,12058
647515704,0.055589437,8921
647541093,0.079289496,6977
647542673,0.454973102,174
647548945,0.066851735,7939
647592145,0.140571356,3813
647613272,0.084199607,6625
647654101,0.106015384,5356
647784072,0.0576998,8735
647791660,0.168354213,2836
647970711,0.05516541,8963
648002480,0.148713291,3473
648121096,0.046123087,9860
648136390,0.07438767,7335
648143999,0.046607137,9811
648201004,0.097485781,5825
648390889,0.190876603,2254
648468448,0.090721369,6235
648551645,0.04816246,9659
648777555,0.132934511,4079
648929447,0.178050995,2560
649002836,0.141461909,3780
649011147,0.035947323,10996
649069318,0.037832558,10796
649108382,0.08248347,6749
649254774,0.118960023,4706
649306463,0.404031277,300
649332514,0.053453088,9127
649343010,0.042861342,10211
649619351,0.048710346,9613
649626604,0.182805181,2440
649678831,0.084957123,6579
649686893,0.088700056,6351
649812510,0.060100079,8533
649876248,0.06436938,8142
649904000,0.086041093,6500
649990810,0.170796573,2767
650113854,0.155295193,3247
650159442,0.109109342,5174
650231739,0.287025213,903
650248053,0.112614095,5007
650267928,0.048313618,9647
650356116,0.158987224,3130
650361531,0.062985837,8274
650397922,0.151373029,3374
650465328,0.24737078,1320
650526912,0.040060699,10525
650553804,0.106419861,5326
650577232,0.049824297,9478
651010651,0.081182182,6843
651024962,0.144635081,3656
651053068,0.143287361,3708
651104706,0.182239771,2450
651217143,0.043973267,10084
651324350,0.043821692,10108
651332328,0.044071853,10077
651503421,0.040414751,10492
651729584,0.071374357,7557
651779842,0.065769672,8041
651847299,0.352032602,489
652042141,0.21571672,1783
